bank_id,bank_name,city,blood_type,current_score,projected_score_72h,severity,forecast_severity,days_of_supply,computed_at
2450,M/s Sewa Blood Bank,Basti,A-,57,57,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
2450,M/s Sewa Blood Bank,Basti,B+,57,87,LOW,FORECAST_CRITICAL,1.4,2026-07-06T16:22:41
2450,M/s Sewa Blood Bank,Basti,B-,17,17,SAFE,FORECAST_SAFE,3.7,2026-07-06T16:22:41
2450,M/s Sewa Blood Bank,Basti,O+,87,87,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
2450,M/s Sewa Blood Bank,Basti,O-,87,87,CRITICAL,FORECAST_CRITICAL,0.9,2026-07-06T16:22:41
2450,M/s Sewa Blood Bank,Basti,AB+,57,87,LOW,FORECAST_CRITICAL,1.5,2026-07-06T16:22:41
2450,M/s Sewa Blood Bank,Basti,AB-,57,57,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
2451,OPEC Hospital Blood Bank,Basti,A+,57,57,LOW,FORECAST_LOW,1.9,2026-07-06T16:22:41
2451,OPEC Hospital Blood Bank,Basti,A-,87,87,CRITICAL,FORECAST_CRITICAL,0.5,2026-07-06T16:22:41
2451,OPEC Hospital Blood Bank,Basti,B+,57,57,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
2451,OPEC Hospital Blood Bank,Basti,B-,17,57,SAFE,FORECAST_LOW,3.2,2026-07-06T16:22:41
2451,OPEC Hospital Blood Bank,Basti,O+,57,57,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
2451,OPEC Hospital Blood Bank,Basti,O-,57,87,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
2451,OPEC Hospital Blood Bank,Basti,AB+,57,57,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
2451,OPEC Hospital Blood Bank,Basti,AB-,87,87,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
2452,District Hospital Blood Bank,Bijnor,A+,87,87,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
2452,District Hospital Blood Bank,Bijnor,A-,87,87,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
2452,District Hospital Blood Bank,Bijnor,B+,57,87,LOW,FORECAST_CRITICAL,1.6,2026-07-06T16:22:41
2452,District Hospital Blood Bank,Bijnor,B-,57,57,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
2452,District Hospital Blood Bank,Bijnor,O+,57,57,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
2452,District Hospital Blood Bank,Bijnor,O-,87,87,CRITICAL,FORECAST_CRITICAL,0.9,2026-07-06T16:22:41
2452,District Hospital Blood Bank,Bijnor,AB+,57,87,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
2452,District Hospital Blood Bank,Bijnor,AB-,87,87,CRITICAL,FORECAST_CRITICAL,0.2,2026-07-06T16:22:41
2453,Sarvodaya Jankalyan Samati,Bijnor,A+,89,89,CRITICAL,FORECAST_CRITICAL,0.2,2026-07-06T16:22:41
2453,Sarvodaya Jankalyan Samati,Bijnor,A-,19,19,SAFE,FORECAST_SAFE,3.7,2026-07-06T16:22:41
2453,Sarvodaya Jankalyan Samati,Bijnor,B+,59,59,LOW,FORECAST_LOW,1.8,2026-07-06T16:22:41
2453,Sarvodaya Jankalyan Samati,Bijnor,B-,59,89,LOW,FORECAST_CRITICAL,1.6,2026-07-06T16:22:41
2453,Sarvodaya Jankalyan Samati,Bijnor,O+,59,59,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
2453,Sarvodaya Jankalyan Samati,Bijnor,O-,19,19,SAFE,FORECAST_SAFE,3.7,2026-07-06T16:22:41
2453,Sarvodaya Jankalyan Samati,Bijnor,AB+,59,89,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
2453,Sarvodaya Jankalyan Samati,Bijnor,AB-,19,59,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
2455,District Hospital Blood Bank,Badaun,A+,53,53,LOW,FORECAST_LOW,2.2,2026-07-06T16:22:41
2455,District Hospital Blood Bank,Badaun,A-,83,83,CRITICAL,FORECAST_CRITICAL,0.9,2026-07-06T16:22:41
2455,District Hospital Blood Bank,Badaun,B+,53,53,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
2455,District Hospital Blood Bank,Badaun,B-,53,53,LOW,FORECAST_LOW,2.0,2026-07-06T16:22:41
2455,District Hospital Blood Bank,Badaun,O+,53,83,LOW,FORECAST_CRITICAL,1.5,2026-07-06T16:22:41
2455,District Hospital Blood Bank,Badaun,O-,53,83,LOW,FORECAST_CRITICAL,1.4,2026-07-06T16:22:41
2455,District Hospital Blood Bank,Badaun,AB+,13,53,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
2455,District Hospital Blood Bank,Badaun,AB-,13,53,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
2457,Babu Banarasi Das District Hospital Blood Bank,Bulandshahar,A+,57,57,LOW,FORECAST_LOW,1.9,2026-07-06T16:22:41
2457,Babu Banarasi Das District Hospital Blood Bank,Bulandshahar,A-,57,57,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
2457,Babu Banarasi Das District Hospital Blood Bank,Bulandshahar,B+,57,87,LOW,FORECAST_CRITICAL,1.7,2026-07-06T16:22:41
2457,Babu Banarasi Das District Hospital Blood Bank,Bulandshahar,B-,17,57,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
2457,Babu Banarasi Das District Hospital Blood Bank,Bulandshahar,O+,17,57,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
2457,Babu Banarasi Das District Hospital Blood Bank,Bulandshahar,O-,57,57,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
2457,Babu Banarasi Das District Hospital Blood Bank,Bulandshahar,AB+,17,17,SAFE,FORECAST_SAFE,4.2,2026-07-06T16:22:41
2457,Babu Banarasi Das District Hospital Blood Bank,Bulandshahar,AB-,87,87,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
2458,NAPS (Narora Atomic Power Station) Hospital Blood Bank,Narora,A+,59,59,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
2458,NAPS (Narora Atomic Power Station) Hospital Blood Bank,Narora,A-,59,59,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
2458,NAPS (Narora Atomic Power Station) Hospital Blood Bank,Narora,B+,59,89,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
2458,NAPS (Narora Atomic Power Station) Hospital Blood Bank,Narora,B-,89,89,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
2458,NAPS (Narora Atomic Power Station) Hospital Blood Bank,Narora,O+,59,59,LOW,FORECAST_LOW,2.3,2026-07-06T16:22:41
2458,NAPS (Narora Atomic Power Station) Hospital Blood Bank,Narora,O-,19,59,SAFE,FORECAST_LOW,3.7,2026-07-06T16:22:41
2458,NAPS (Narora Atomic Power Station) Hospital Blood Bank,Narora,AB+,19,19,SAFE,FORECAST_SAFE,3.8,2026-07-06T16:22:41
2458,NAPS (Narora Atomic Power Station) Hospital Blood Bank,Narora,AB-,89,89,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
2460,Combined District Hospital Blood Bank,Chitrakoot,A+,59,59,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
2460,Combined District Hospital Blood Bank,Chitrakoot,A-,89,89,CRITICAL,FORECAST_CRITICAL,0.7,2026-07-06T16:22:41
2460,Combined District Hospital Blood Bank,Chitrakoot,B+,59,59,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
2460,Combined District Hospital Blood Bank,Chitrakoot,B-,59,59,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
2460,Combined District Hospital Blood Bank,Chitrakoot,O+,89,89,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
2460,Combined District Hospital Blood Bank,Chitrakoot,O-,19,59,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
2460,Combined District Hospital Blood Bank,Chitrakoot,AB+,19,19,SAFE,FORECAST_SAFE,3.6,2026-07-06T16:22:41
2460,Combined District Hospital Blood Bank,Chitrakoot,AB-,59,59,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
2461,District Hospital Blood Bank,Deoria,A+,87,87,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
2461,District Hospital Blood Bank,Deoria,A-,57,57,LOW,FORECAST_LOW,2.3,2026-07-06T16:22:41
2461,District Hospital Blood Bank,Deoria,B+,57,57,LOW,FORECAST_LOW,1.8,2026-07-06T16:22:41
2461,District Hospital Blood Bank,Deoria,B-,57,87,LOW,FORECAST_CRITICAL,1.0,2026-07-06T16:22:41
2461,District Hospital Blood Bank,Deoria,O+,17,57,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
2461,District Hospital Blood Bank,Deoria,O-,17,57,SAFE,FORECAST_LOW,3.5,2026-07-06T16:22:41
2461,District Hospital Blood Bank,Deoria,AB+,57,57,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
2461,District Hospital Blood Bank,Deoria,AB-,57,57,LOW,FORECAST_LOW,2.3,2026-07-06T16:22:41
2463,Dr. Bhimrao Ambedkar Combined Hospital (District Hospital),Etawah,A+,51,51,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
2463,Dr. Bhimrao Ambedkar Combined Hospital (District Hospital),Etawah,A-,11,11,SAFE,FORECAST_SAFE,4.2,2026-07-06T16:22:41
2463,Dr. Bhimrao Ambedkar Combined Hospital (District Hospital),Etawah,B+,51,51,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
2463,Dr. Bhimrao Ambedkar Combined Hospital (District Hospital),Etawah,B-,11,11,SAFE,FORECAST_SAFE,3.8,2026-07-06T16:22:41
2463,Dr. Bhimrao Ambedkar Combined Hospital (District Hospital),Etawah,O+,51,51,LOW,FORECAST_LOW,2.7,2026-07-06T16:22:41
2463,Dr. Bhimrao Ambedkar Combined Hospital (District Hospital),Etawah,O-,11,51,SAFE,FORECAST_LOW,3.2,2026-07-06T16:22:41
2463,Dr. Bhimrao Ambedkar Combined Hospital (District Hospital),Etawah,AB+,51,81,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
2463,Dr. Bhimrao Ambedkar Combined Hospital (District Hospital),Etawah,AB-,51,51,LOW,FORECAST_LOW,2.2,2026-07-06T16:22:41
2464,Rural Institute of Medical Sciences and Research,Etawah,A+,83,83,CRITICAL,FORECAST_CRITICAL,0.6,2026-07-06T16:22:41
2464,Rural Institute of Medical Sciences and Research,Etawah,A-,53,53,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
2464,Rural Institute of Medical Sciences and Research,Etawah,B+,83,83,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
2464,Rural Institute of Medical Sciences and Research,Etawah,B-,53,83,LOW,FORECAST_CRITICAL,0.9,2026-07-06T16:22:41
2464,Rural Institute of Medical Sciences and Research,Etawah,O+,83,83,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
2464,Rural Institute of Medical Sciences and Research,Etawah,O-,13,53,SAFE,FORECAST_LOW,3.4,2026-07-06T16:22:41
2464,Rural Institute of Medical Sciences and Research,Etawah,AB+,53,53,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
2464,Rural Institute of Medical Sciences and Research,Etawah,AB-,53,53,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
2466,District Hospital Blood Bank,Faizabad,A+,51,81,LOW,FORECAST_CRITICAL,1.1,2026-07-06T16:22:41
2466,District Hospital Blood Bank,Faizabad,A-,51,51,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
2466,District Hospital Blood Bank,Faizabad,B+,51,81,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
2466,District Hospital Blood Bank,Faizabad,B-,51,51,LOW,FORECAST_LOW,2.2,2026-07-06T16:22:41
2466,District Hospital Blood Bank,Faizabad,O+,51,51,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
2466,District Hospital Blood Bank,Faizabad,O-,11,11,SAFE,FORECAST_SAFE,3.6,2026-07-06T16:22:41
2466,District Hospital Blood Bank,Faizabad,AB+,51,51,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
2466,District Hospital Blood Bank,Faizabad,AB-,81,81,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
2467,Chandan Diagnostics Center and Blood Bank,Faizabad,A+,14,14,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
2467,Chandan Diagnostics Center and Blood Bank,Faizabad,A-,84,84,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
2467,Chandan Diagnostics Center and Blood Bank,Faizabad,B+,14,54,SAFE,FORECAST_LOW,3.7,2026-07-06T16:22:41
2467,Chandan Diagnostics Center and Blood Bank,Faizabad,B-,14,14,SAFE,FORECAST_SAFE,3.6,2026-07-06T16:22:41
2467,Chandan Diagnostics Center and Blood Bank,Faizabad,O+,14,54,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
2467,Chandan Diagnostics Center and Blood Bank,Faizabad,O-,14,14,SAFE,FORECAST_SAFE,4.1,2026-07-06T16:22:41
2467,Chandan Diagnostics Center and Blood Bank,Faizabad,AB+,14,54,SAFE,FORECAST_LOW,3.5,2026-07-06T16:22:41
2467,Chandan Diagnostics Center and Blood Bank,Faizabad,AB-,54,84,LOW,FORECAST_CRITICAL,1.1,2026-07-06T16:22:41
2471,District Hospital Blood Bank,Fatehpur,A+,57,57,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
2471,District Hospital Blood Bank,Fatehpur,A-,57,57,LOW,FORECAST_LOW,1.9,2026-07-06T16:22:41
2471,District Hospital Blood Bank,Fatehpur,B+,17,57,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
2471,District Hospital Blood Bank,Fatehpur,B-,87,87,CRITICAL,FORECAST_CRITICAL,0.7,2026-07-06T16:22:41
2471,District Hospital Blood Bank,Fatehpur,O+,57,57,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
2471,District Hospital Blood Bank,Fatehpur,O-,57,87,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
2471,District Hospital Blood Bank,Fatehpur,AB+,87,87,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
2471,District Hospital Blood Bank,Fatehpur,AB-,17,17,SAFE,FORECAST_SAFE,3.7,2026-07-06T16:22:41
2472,Shyam Nursing Home and Blood Bank,Fatehpur,A+,19,19,SAFE,FORECAST_SAFE,3.8,2026-07-06T16:22:41
2472,Shyam Nursing Home and Blood Bank,Fatehpur,A-,59,59,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
2472,Shyam Nursing Home and Blood Bank,Fatehpur,B+,19,59,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
2472,Shyam Nursing Home and Blood Bank,Fatehpur,B-,59,59,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
2472,Shyam Nursing Home and Blood Bank,Fatehpur,O+,19,59,SAFE,FORECAST_LOW,3.5,2026-07-06T16:22:41
2472,Shyam Nursing Home and Blood Bank,Fatehpur,O-,59,59,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
2472,Shyam Nursing Home and Blood Bank,Fatehpur,AB+,19,59,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
2472,Shyam Nursing Home and Blood Bank,Fatehpur,AB-,19,19,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
2473,"SNM, District Hospital Blood Bank",Firozabad,A+,11,11,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
2473,"SNM, District Hospital Blood Bank",Firozabad,A-,81,81,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
2473,"SNM, District Hospital Blood Bank",Firozabad,B+,11,51,SAFE,FORECAST_LOW,3.5,2026-07-06T16:22:41
2473,"SNM, District Hospital Blood Bank",Firozabad,B-,51,51,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
2473,"SNM, District Hospital Blood Bank",Firozabad,O+,81,81,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
2473,"SNM, District Hospital Blood Bank",Firozabad,O-,11,51,SAFE,FORECAST_LOW,3.2,2026-07-06T16:22:41
2473,"SNM, District Hospital Blood Bank",Firozabad,AB+,51,81,LOW,FORECAST_CRITICAL,1.1,2026-07-06T16:22:41
2473,"SNM, District Hospital Blood Bank",Firozabad,AB-,81,81,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
2474,Jeevan Dhara Blood Bank,Firozabad,A+,53,83,LOW,FORECAST_CRITICAL,1.4,2026-07-06T16:22:41
2474,Jeevan Dhara Blood Bank,Firozabad,A-,53,53,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
2474,Jeevan Dhara Blood Bank,Firozabad,B+,13,53,SAFE,FORECAST_LOW,3.5,2026-07-06T16:22:41
2474,Jeevan Dhara Blood Bank,Firozabad,B-,53,83,LOW,FORECAST_CRITICAL,1.5,2026-07-06T16:22:41
2474,Jeevan Dhara Blood Bank,Firozabad,O+,13,53,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
2474,Jeevan Dhara Blood Bank,Firozabad,O-,53,83,LOW,FORECAST_CRITICAL,1.5,2026-07-06T16:22:41
2474,Jeevan Dhara Blood Bank,Firozabad,AB+,53,53,LOW,FORECAST_LOW,2.3,2026-07-06T16:22:41
2474,Jeevan Dhara Blood Bank,Firozabad,AB-,53,83,LOW,FORECAST_CRITICAL,1.0,2026-07-06T16:22:41
2475,Dr. M.C. Agrawal Hospital and Research Centre Private limited,Firozabad,A+,11,11,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
2475,Dr. M.C. Agrawal Hospital and Research Centre Private limited,Firozabad,A-,11,51,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
2475,Dr. M.C. Agrawal Hospital and Research Centre Private limited,Firozabad,B+,11,51,SAFE,FORECAST_LOW,3.4,2026-07-06T16:22:41
2475,Dr. M.C. Agrawal Hospital and Research Centre Private limited,Firozabad,B-,81,81,CRITICAL,FORECAST_CRITICAL,0.2,2026-07-06T16:22:41
2475,Dr. M.C. Agrawal Hospital and Research Centre Private limited,Firozabad,O+,51,51,LOW,FORECAST_LOW,2.2,2026-07-06T16:22:41
2475,Dr. M.C. Agrawal Hospital and Research Centre Private limited,Firozabad,O-,11,11,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
2475,Dr. M.C. Agrawal Hospital and Research Centre Private limited,Firozabad,AB+,51,81,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
2475,Dr. M.C. Agrawal Hospital and Research Centre Private limited,Firozabad,AB-,81,81,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
2476,F.H. Hospital Blood Bank,Firozabad,A+,81,81,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
2476,F.H. Hospital Blood Bank,Firozabad,A-,51,51,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
2476,F.H. Hospital Blood Bank,Firozabad,B+,51,81,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
2476,F.H. Hospital Blood Bank,Firozabad,B-,51,51,LOW,FORECAST_LOW,1.9,2026-07-06T16:22:41
2476,F.H. Hospital Blood Bank,Firozabad,O+,51,51,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
2476,F.H. Hospital Blood Bank,Firozabad,O-,11,11,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
2476,F.H. Hospital Blood Bank,Firozabad,AB+,81,81,CRITICAL,FORECAST_CRITICAL,0.5,2026-07-06T16:22:41
2476,F.H. Hospital Blood Bank,Firozabad,AB-,11,51,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
2477,Sevarth Sansthan Blood Bank,Firozabad,A+,13,53,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
2477,Sevarth Sansthan Blood Bank,Firozabad,A-,13,13,SAFE,FORECAST_SAFE,3.6,2026-07-06T16:22:41
2477,Sevarth Sansthan Blood Bank,Firozabad,B+,83,83,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
2477,Sevarth Sansthan Blood Bank,Firozabad,B-,83,83,CRITICAL,FORECAST_CRITICAL,0.5,2026-07-06T16:22:41
2477,Sevarth Sansthan Blood Bank,Firozabad,O+,13,13,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
2477,Sevarth Sansthan Blood Bank,Firozabad,O-,53,53,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
2477,Sevarth Sansthan Blood Bank,Firozabad,AB+,53,83,LOW,FORECAST_CRITICAL,1.6,2026-07-06T16:22:41
2477,Sevarth Sansthan Blood Bank,Firozabad,AB-,53,53,LOW,FORECAST_LOW,1.8,2026-07-06T16:22:41
2478,Naveen Hospital,Dadri,A+,60,60,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
2478,Naveen Hospital,Dadri,A-,90,90,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
2478,Naveen Hospital,Dadri,B+,90,90,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
2478,Naveen Hospital,Dadri,B-,20,60,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
2478,Naveen Hospital,Dadri,O+,60,60,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
2478,Naveen Hospital,Dadri,O-,60,90,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
2478,Naveen Hospital,Dadri,AB+,90,90,CRITICAL,FORECAST_CRITICAL,0.5,2026-07-06T16:22:41
2478,Naveen Hospital,Dadri,AB-,20,60,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
2481,Sharda Hospital Blood Bank,Greater Noida,A+,87,87,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
2481,Sharda Hospital Blood Bank,Greater Noida,A-,57,87,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
2481,Sharda Hospital Blood Bank,Greater Noida,B+,57,57,LOW,FORECAST_LOW,2.0,2026-07-06T16:22:41
2481,Sharda Hospital Blood Bank,Greater Noida,B-,57,57,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
2481,Sharda Hospital Blood Bank,Greater Noida,O+,17,17,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
2481,Sharda Hospital Blood Bank,Greater Noida,O-,57,57,LOW,FORECAST_LOW,2.0,2026-07-06T16:22:41
2481,Sharda Hospital Blood Bank,Greater Noida,AB+,87,87,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
2481,Sharda Hospital Blood Bank,Greater Noida,AB-,87,87,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
2482,Kailash Hospital Llimited,Greater Noida,A+,86,86,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
2482,Kailash Hospital Llimited,Greater Noida,A-,56,86,LOW,FORECAST_CRITICAL,1.6,2026-07-06T16:22:41
2482,Kailash Hospital Llimited,Greater Noida,B+,56,56,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
2482,Kailash Hospital Llimited,Greater Noida,B-,56,56,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
2482,Kailash Hospital Llimited,Greater Noida,O+,86,86,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
2482,Kailash Hospital Llimited,Greater Noida,O-,56,56,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
2482,Kailash Hospital Llimited,Greater Noida,AB+,56,56,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
2482,Kailash Hospital Llimited,Greater Noida,AB-,16,16,SAFE,FORECAST_SAFE,3.7,2026-07-06T16:22:41
2483,Shri Krishna Life Line Hospital Blood Bank ,Greater Noida,A+,53,53,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
2483,Shri Krishna Life Line Hospital Blood Bank ,Greater Noida,A-,53,83,LOW,FORECAST_CRITICAL,1.4,2026-07-06T16:22:41
2483,Shri Krishna Life Line Hospital Blood Bank ,Greater Noida,B+,53,53,LOW,FORECAST_LOW,2.2,2026-07-06T16:22:41
2483,Shri Krishna Life Line Hospital Blood Bank ,Greater Noida,B-,13,53,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
2483,Shri Krishna Life Line Hospital Blood Bank ,Greater Noida,O+,83,83,CRITICAL,FORECAST_CRITICAL,0.6,2026-07-06T16:22:41
2483,Shri Krishna Life Line Hospital Blood Bank ,Greater Noida,O-,13,53,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
2483,Shri Krishna Life Line Hospital Blood Bank ,Greater Noida,AB+,53,53,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
2483,Shri Krishna Life Line Hospital Blood Bank ,Greater Noida,AB-,53,53,LOW,FORECAST_LOW,1.8,2026-07-06T16:22:41
2484,Kailash Hospital and Heart Institute ,Noida,A+,57,57,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
2484,Kailash Hospital and Heart Institute ,Noida,A-,57,57,LOW,FORECAST_LOW,2.0,2026-07-06T16:22:41
2484,Kailash Hospital and Heart Institute ,Noida,B+,57,57,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
2484,Kailash Hospital and Heart Institute ,Noida,B-,57,57,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
2484,Kailash Hospital and Heart Institute ,Noida,O+,87,87,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
2484,Kailash Hospital and Heart Institute ,Noida,O-,57,57,LOW,FORECAST_LOW,1.9,2026-07-06T16:22:41
2484,Kailash Hospital and Heart Institute ,Noida,AB+,17,57,SAFE,FORECAST_LOW,3.4,2026-07-06T16:22:41
2484,Kailash Hospital and Heart Institute ,Noida,AB-,87,87,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
2485,Metro Hospital and Heart Institute,Noida,A+,54,84,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
2485,Metro Hospital and Heart Institute,Noida,A-,84,84,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
2485,Metro Hospital and Heart Institute,Noida,B+,54,54,LOW,FORECAST_LOW,2.7,2026-07-06T16:22:41
2485,Metro Hospital and Heart Institute,Noida,B-,14,54,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
2485,Metro Hospital and Heart Institute,Noida,O+,54,54,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
2485,Metro Hospital and Heart Institute,Noida,O-,54,54,LOW,FORECAST_LOW,2.0,2026-07-06T16:22:41
2485,Metro Hospital and Heart Institute,Noida,AB+,54,54,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
2485,Metro Hospital and Heart Institute,Noida,AB-,14,54,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
2486,Prayag Hospital and Research Centre,Noida,A+,90,90,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
2486,Prayag Hospital and Research Centre,Noida,A-,60,60,LOW,FORECAST_LOW,2.0,2026-07-06T16:22:41
2486,Prayag Hospital and Research Centre,Noida,B+,60,60,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
2486,Prayag Hospital and Research Centre,Noida,B-,60,90,LOW,FORECAST_CRITICAL,1.7,2026-07-06T16:22:41
